doc_id,fuente,clase_real,clase_nombre,num_frases,p_full,pred_full,p_mean,p_max,p_min,p_top2,p_top3,p_first,p_w_mean,p_std,gap_peak_mean,agree_mean,agree_max,agree_top2,agree_first,p_no_top1,p_no_top2,p_no_top3,p_no_rand,drop_top1,drop_top2,drop_top3,drop_rand,flip_top1,flip_top2,flip_top3,flip_rand,frase_top1
IA_46,IA Sintético (70 reg.),1,Sensacionalista,2,0.9957141280174255,1,0.9908334016799927,0.9922301173210144,0.9894367456436157,0.9908334016799927,0.9908334016799927,0.9922301173210144,0.9899064276070721,0.0013966858386993408,0.0013967156410217285,1,1,1,1,0.98943675,0.9957141,0.9957141,0.98943675,0.0062773824,0.0,0.0,0.0062773824,False,False,False,False,Divorcio sangriento
IA_47,IA Sintético (70 reg.),0,No sensacionalista,1,0.08532264828681946,0,0.08532258123159409,0.08532258123159409,0.08532258123159409,0.08532258123159409,0.08532258123159409,0.08532258123159409,0.08532258123159409,0.0,0.0,1,1,1,1,0.08532253,0.08532253,0.08532253,0.08532253,1.1920929e-07,1.1920929e-07,1.1920929e-07,1.1920929e-07,False,False,False,False,Festival de cine documental abre su convocatoria para recibir largometrajes producidos por jóvenes realizadores iberoamericanos.
IA_48,IA Sintético (70 reg.),1,Sensacionalista,2,0.9903650879859924,1,0.9757423400878906,0.9923173189163208,0.9591673612594604,0.9757423400878906,0.9757423400878906,0.9591673612594604,0.9835777846249667,0.016574978828430176,0.016574978828430176,1,1,1,1,0.95916736,0.9903651,0.9903651,0.95916736,0.031197727,0.0,0.0,0.031197727,False,False,False,False,Croquetas de supermercado están matando a miles de perros en una agonía espantosa
IA_49,IA Sintético (70 reg.),0,No sensacionalista,1,0.06584348529577255,0,0.06584347039461136,0.06584347039461136,0.06584347039461136,0.06584347039461136,0.06584347039461136,0.06584347039461136,0.06584347039461136,0.0,0.0,1,1,1,1,0.06584341,0.06584341,0.06584341,0.06584341,7.4505806e-08,7.4505806e-08,7.4505806e-08,7.4505806e-08,False,False,False,False,La venta de alimentos premium para mascotas experimentó un crecimiento sustained en los supermercados de cadena de la región.
IA_50,IA Sintético (70 reg.),1,Sensacionalista,2,0.9858184456825256,1,0.9515798091888428,0.9593011736869812,0.9438584446907043,0.9515798091888428,0.9515798091888428,0.9438584446907043,0.9566788234800663,0.007721364498138428,0.007721364498138428,1,1,1,1,0.94385856,0.98581845,0.98581845,0.94385856,0.04195988,0.0,0.0,0.04195988,False,False,False,False,Tu edificio está construido con arena y colapsará sobre tu cabeza al primer temblor leve
IA_51,IA Sintético (70 reg.),0,No sensacionalista,1,0.11757436394691467,0,0.11757419258356094,0.11757419258356094,0.11757419258356094,0.11757419258356094,0.11757419258356094,0.11757419258356094,0.11757419258356094,0.0,0.0,1,1,1,1,0.11757416,0.11757416,0.11757416,0.11757416,2.0116568e-07,2.0116568e-07,2.0116568e-07,2.0116568e-07,False,False,False,False,Fondo de inversión adquiere un complejo de oficinas en el distrito financiero para destinarlo a espacios de trabajo colaborativo.
IA_52,IA Sintético (70 reg.),1,Sensacionalista,2,0.988387405872345,1,0.8652535676956177,0.9856019616127014,0.7449051737785339,0.8652535676956177,0.8652535676956177,0.7449051737785339,0.9394684106111526,0.12034839391708374,0.12034839391708374,1,1,1,1,0.74490523,0.9883873,0.9883873,0.74490523,0.24348217,1.1920929e-07,1.1920929e-07,0.24348217,False,False,False,False,La tela sintética que absorbe radiación y te condena a una muerte lenta y dolorosa e irreversible
IA_53,IA Sintético (70 reg.),0,No sensacionalista,1,0.2904187738895416,0,0.29041868448257446,0.29041868448257446,0.29041868448257446,0.29041868448257446,0.29041868448257446,0.29041868448257446,0.29041868448257446,0.0,0.0,1,1,1,1,0.29041865,0.29041865,0.29041865,0.29041865,1.1920929e-07,1.1920929e-07,1.1920929e-07,1.1920929e-07,False,False,False,False,Organización no gubernamental promueve el intercambio de prendas usadas para reducir el impacto ambiental de la industria textil.
IA_54,IA Sintético (70 reg.),1,Sensacionalista,2,0.9938586354255676,1,0.9797687530517578,0.986356258392334,0.9731813073158264,0.9797687530517578,0.9797687530517578,0.986356258392334,0.9747671810565172,0.006587475538253784,0.006587505340576172,1,1,1,1,0.9731813,0.99385864,0.99385864,0.9731813,0.020677328,0.0,0.0,0.020677328,False,False,False,False,Sequía mortal
IA_55,IA Sintético (70 reg.),0,No sensacionalista,1,0.018342766910791397,0,0.018342770636081696,0.018342770636081696,0.018342770636081696,0.018342770636081696,0.018342770636081696,0.018342770636081696,0.018342770636081696,0.0,0.0,1,1,1,1,0.018342774,0.018342774,0.018342774,0.018342774,-7.450581e-09,-7.450581e-09,-7.450581e-09,-7.450581e-09,False,False,False,False,Agricultores implementan nuevos sistemas de riego por goteo para optimizar el uso de recursos hídricos en época de sequía.
IA_56,IA Sintético (70 reg.),1,Sensacionalista,2,0.9906794428825378,1,0.9475706815719604,0.9868934154510498,0.9082479476928711,0.9475706815719604,0.9475706815719604,0.9082479476928711,0.9748864738085797,0.039322733879089355,0.039322733879089355,1,1,1,1,0.9082478,0.99067944,0.99067944,0.9082478,0.082431614,0.0,0.0,0.082431614,False,False,False,False,Niños con chips cerebrales están reemplazando a los estudiantes humanos en un experimento gubernamental macabro
IA_57,IA Sintético (70 reg.),0,No sensacionalista,1,0.12993381917476654,0,0.1299339234828949,0.1299339234828949,0.1299339234828949,0.1299339234828949,0.1299339234828949,0.1299339234828949,0.1299339234828949,0.0,0.0,1,1,1,1,0.12993424,0.12993424,0.12993424,0.12993424,-4.172325e-07,-4.172325e-07,-4.172325e-07,-4.172325e-07,False,False,False,False,Foro internacional debate los retos de integrar herramientas de inteligencia artificial en la evaluación de estudiantes universitarios.
IA_58,IA Sintético (70 reg.),1,Sensacionalista,2,0.9954349398612976,1,0.9827651977539062,0.9892314076423645,0.976298987865448,0.9827651977539062,0.9827651977539062,0.976298987865448,0.9864525405828618,0.006466209888458252,0.006466209888458252,1,1,1,1,0.976299,0.99543494,0.99543494,0.976299,0.019135952,0.0,0.0,0.019135952,False,False,False,False,Todos los bancos cerrarán sus puertas y la inflación devorará los salarios en cuestión de horas
IA_59,IA Sintético (70 reg.),0,No sensacionalista,1,0.0214520413428545,0,0.02145201899111271,0.02145201899111271,0.02145201899111271,0.02145201899111271,0.02145201899111271,0.02145201899111271,0.02145201899111271,0.0,0.0,1,1,1,1,0.02145203,0.02145203,0.02145203,0.02145203,1.1175871e-08,1.1175871e-08,1.1175871e-08,1.1175871e-08,False,False,False,False,El Ministerio de Economía anunció un ajuste en las tasas de interés para contener el incremento inflacionario trimestral.
IA_60,IA Sintético (70 reg.),1,Sensacionalista,2,0.9903432130813599,1,0.9523322582244873,0.9844857454299927,0.9201788306236267,0.9523322582244873,0.9523322582244873,0.9201788306236267,0.9729434786698757,0.03215345740318298,0.03215348720550537,1,1,1,1,0.92017865,0.9903432,0.9903432,0.92017865,0.07016456,0.0,0.0,0.07016456,False,False,False,False,Millones de familias perderán sus ahorros por el colapso financiero total del sistema crediticio
IA_61,IA Sintético (70 reg.),0,No sensacionalista,1,0.019112875685095787,0,0.019112849608063698,0.019112849608063698,0.019112849608063698,0.019112849608063698,0.019112849608063698,0.019112849608063698,0.019112849608063698,0.0,0.0,1,1,1,1,0.01911285,0.01911285,0.01911285,0.01911285,2.6077032e-08,2.6077032e-08,2.6077032e-08,2.6077032e-08,False,False,False,False,La superintendencia financiera reportó un incremento moderado en los índices de morosidad comercial durante el último semestre.
IA_62,IA Sintético (70 reg.),1,Sensacionalista,2,0.9963023662567139,1,0.9641016721725464,0.9955518841743469,0.9326514005661011,0.9641016721725464,0.9641016721725464,0.9326514005661011,0.9843577303118625,0.031450241804122925,0.03145021200180054,1,1,1,1,0.9326516,0.99630237,0.99630237,0.9326516,0.06365079,0.0,0.0,0.06365079,False,False,False,False,Violencia desmedida y sangre tiñen el clásico de fútbol tras batalla campal entre hinchas armados
IA_63,IA Sintético (70 reg.),0,No sensacionalista,1,0.040868110954761505,0,0.04086809977889061,0.04086809977889061,0.04086809977889061,0.04086809977889061,0.04086809977889061,0.04086809977889061,0.04086809977889061,0.0,0.0,1,1,1,1,0.040868085,0.040868085,0.040868085,0.040868085,2.6077032e-08,2.6077032e-08,2.6077032e-08,2.6077032e-08,False,False,False,False,El comité disciplinario de la liga sancionó a dos clubes con multas económicas por disturbios menores en las tribunas.
IA_64,IA Sintético (70 reg.),1,Sensacionalista,2,0.9945529103279114,1,0.9759899973869324,0.9929301142692566,0.9590498805046082,0.9759899973869324,0.9759899973869324,0.9590498805046082,0.9843060547655279,0.01694011688232422,0.01694011688232422,1,1,1,1,0.95905,0.9945529,0.9945529,0.95905,0.03550291,0.0,0.0,0.03550291,False,False,False,False,Árbitro vendido comete fraude descarado para coronar al equipo más odiado del país
IA_65,IA Sintético (70 reg.),0,No sensacionalista,1,0.02994205616414547,0,0.029942037537693977,0.029942037537693977,0.029942037537693977,0.029942037537693977,0.029942037537693977,0.029942037537693977,0.029942037537693977,0.0,0.0,1,1,1,1,0.029942049,0.029942049,0.029942049,0.029942049,7.450581e-09,7.450581e-09,7.450581e-09,7.450581e-09,False,False,False,False,La federación de fútbol evaluó el uso del sistema de videoarbitraje tras las polémicas decisiones de la jornada deportiva.
IA_66,IA Sintético (70 reg.),1,Sensacionalista,2,0.9904159307479858,1,0.9813181161880493,0.9814531803131104,0.9811830520629883,0.9813181161880493,0.9813181161880493,0.9814531803131104,0.981270190208189,0.00013506412506103516,0.00013506412506103516,1,1,1,1,0.98118305,0.99041593,0.99041593,0.98118305,0.009232879,0.0,0.0,0.009232879,False,False,False,False,Asteroide mortal se aproxima a la Tierra
IA_67,IA Sintético (70 reg.),0,No sensacionalista,1,0.07577230036258698,0,0.07577221095561981,0.07577221095561981,0.07577221095561981,0.07577221095561981,0.07577221095561981,0.07577221095561981,0.07577221095561981,0.0,0.0,1,1,1,1,0.07577231,0.07577231,0.07577231,0.07577231,-7.450581e-09,-7.450581e-09,-7.450581e-09,-7.450581e-09,False,False,False,False,La agencia espacial publicó los datos de seguimiento orbital de un asteroide cercano que pasará a una distancia segura de la órbita lunar.
IA_68,IA Sintético (70 reg.),1,Sensacionalista,2,0.9065366387367249,1,0.9137451648712158,0.9767279028892517,0.8507623672485352,0.9137451648712158,0.9137451648712158,0.8507623672485352,0.9519654471650083,0.06298276782035828,0.06298273801803589,1,1,1,1,0.8507624,0.90653676,0.90653676,0.8507624,0.055774212,-1.1920929e-07,-1.1920929e-07,0.055774212,False,False,False,False,Científicos alertan que una era de hielo perpetua congelará a los seres humanos este mismo año
IA_69,IA Sintético (70 reg.),0,No sensacionalista,1,0.1846819818019867,0,0.18468205630779266,0.18468205630779266,0.18468205630779266,0.18468205630779266,0.18468205630779266,0.18468205630779266,0.18468205630779266,0.0,0.0,1,1,1,1,0.18468197,0.18468197,0.18468197,0.18468197,1.4901161e-08,1.4901161e-08,1.4901161e-08,1.4901161e-08,False,False,False,False,Investigadores solares reportan un descenso periódico en las manchas solares acorde a los ciclos normales de actividad heliomagnética.
